,trial,choice,result,game_state,scheduled_probability,rt_central,rt_choice,time_start,time_end,subject,date,med_program_file,session
70,071,melioration,not_rewarded,0,0.3333,1.36,0.6,1316.75,1328.71,P891,06/05/17,harvard_game_pigeons,s03
71,072,melioration,not_rewarded,0,0.3333,0.91,0.9,1330.71,1342.52,P891,06/05/17,harvard_game_pigeons,s03
72,073,melioration,rewarded,0,0.3333,4.81,1.16,1344.52,1363.49,P891,06/05/17,harvard_game_pigeons,s03
73,074,melioration,rewarded,0,0.3333,2.18,0.64,1365.49,1381.31,P891,06/05/17,harvard_game_pigeons,s03
74,075,melioration,rewarded,0,0.3333,6.41,2.07,1383.31,1404.79,P891,06/05/17,harvard_game_pigeons,s03
75,076,melioration,not_rewarded,0,0.3333,1.29,1.1,1406.79,1419.18,P891,06/05/17,harvard_game_pigeons,s03
76,077,melioration,not_rewarded,0,0.3333,5.54,0.87,1421.18,1437.59,P891,06/05/17,harvard_game_pigeons,s03
77,078,melioration,rewarded,0,0.3333,9.02,0.61,1439.59,1462.22,P891,06/05/17,harvard_game_pigeons,s03
78,079,melioration,rewarded,0,0.3333,2.04,0.64,1464.22,1479.9,P891,06/05/17,harvard_game_pigeons,s03
79,080,melioration,rewarded,0,0.3333,2.04,0.81,1481.9,1497.75,P891,06/05/17,harvard_game_pigeons,s03
80,081,melioration,not_rewarded,0,0.3333,3.19,0.85,1499.75,1513.79,P891,06/05/17,harvard_game_pigeons,s03
81,082,melioration,not_rewarded,0,0.3333,1.58,0.89,1515.79,1528.26,P891,06/05/17,harvard_game_pigeons,s03
82,083,melioration,rewarded,0,0.3333,2.33,0.6,1530.26,1546.19,P891,06/05/17,harvard_game_pigeons,s03
83,084,melioration,not_rewarded,0,0.3333,1.39,0.88,1548.19,1560.46,P891,06/05/17,harvard_game_pigeons,s03
84,085,melioration,rewarded,0,0.3333,1.73,1.27,1562.46,1578.46,P891,06/05/17,harvard_game_pigeons,s03
85,086,melioration,rewarded,0,0.3333,3.47,1.28,1580.46,1598.21,P891,06/05/17,harvard_game_pigeons,s03
86,087,melioration,not_rewarded,0,0.3333,2.47,0.77,1600.21,1613.45,P891,06/05/17,harvard_game_pigeons,s03
87,088,melioration,rewarded,0,0.3333,1.61,0.68,1615.45,1630.74,P891,06/05/17,harvard_game_pigeons,s03
88,089,melioration,not_rewarded,0,0.3333,3.38,1.5,1632.74,1647.62,P891,06/05/17,harvard_game_pigeons,s03
89,090,melioration,not_rewarded,0,0.3333,2.72,0.66,1649.62,1663.0,P891,06/05/17,harvard_game_pigeons,s03
90,091,melioration,not_rewarded,0,0.3333,4.07,1.0,1665.0,1680.07,P891,06/05/17,harvard_game_pigeons,s03
91,092,melioration,not_rewarded,0,0.3333,1.16,1.47,1682.07,1694.7,P891,06/05/17,harvard_game_pigeons,s03
92,093,melioration,not_rewarded,0,0.3333,1.79,1.26,1696.7,1709.75,P891,06/05/17,harvard_game_pigeons,s03
93,094,melioration,not_rewarded,0,0.3333,2.37,0.65,1711.75,1724.77,P891,06/05/17,harvard_game_pigeons,s03
94,095,melioration,not_rewarded,0,0.3333,2.77,0.59,1726.77,1740.13,P891,06/05/17,harvard_game_pigeons,s03
95,096,melioration,not_rewarded,0,0.3333,3.58,1.71,1742.13,1757.42,P891,06/05/17,harvard_game_pigeons,s03
96,097,melioration,not_rewarded,0,0.3333,0.88,0.72,1759.42,1771.02,P891,06/05/17,harvard_game_pigeons,s03
97,098,melioration,not_rewarded,0,0.3333,1.7,2.21,1773.02,1786.93,P891,06/05/17,harvard_game_pigeons,s03
98,099,maximization,not_rewarded,0,0.0,1.04,2.99,1788.93,1802.96,P891,06/05/17,harvard_game_pigeons,s03
99,100,melioration,not_rewarded,1,0.3889,3.14,1.74,1804.96,1819.84,P891,06/05/17,harvard_game_pigeons,s03
100,101,melioration,not_rewarded,0,0.3333,4.71,2.47,1821.84,1839.02,P891,06/05/17,harvard_game_pigeons,s03
101,102,melioration,not_rewarded,0,0.3333,2.96,0.74,1841.02,1854.72,P891,06/05/17,harvard_game_pigeons,s03
102,103,melioration,not_rewarded,0,0.3333,5.83,0.71,1856.72,1873.26,P891,06/05/17,harvard_game_pigeons,s03
103,104,melioration,not_rewarded,0,0.3333,19.58,0.97,1875.26,1905.81,P891,06/05/17,harvard_game_pigeons,s03
104,105,melioration,rewarded,0,0.3333,16.44,0.95,1907.81,1938.2,P891,06/05/17,harvard_game_pigeons,s03
105,106,melioration,not_rewarded,0,0.3333,6.16,0.82,1940.2,1957.18,P891,06/05/17,harvard_game_pigeons,s03
106,107,melioration,not_rewarded,0,0.3333,4.17,1.03,1959.18,1974.38,P891,06/05/17,harvard_game_pigeons,s03
107,108,melioration,rewarded,0,0.3333,1.86,0.73,1976.38,1991.97,P891,06/05/17,harvard_game_pigeons,s03
108,109,melioration,not_rewarded,0,0.3333,4.14,1.08,1993.97,2009.19,P891,06/05/17,harvard_game_pigeons,s03
109,110,melioration,rewarded,0,0.3333,2.31,0.93,2011.19,2027.43,P891,06/05/17,harvard_game_pigeons,s03
110,111,melioration,not_rewarded,0,0.3333,4.15,0.98,2029.43,2044.56,P891,06/05/17,harvard_game_pigeons,s03
111,112,melioration,not_rewarded,0,0.3333,2.09,0.72,2046.56,2059.37,P891,06/05/17,harvard_game_pigeons,s03
112,113,melioration,not_rewarded,0,0.3333,2.07,1.26,2061.37,2074.7,P891,06/05/17,harvard_game_pigeons,s03
113,114,melioration,rewarded,0,0.3333,1.71,0.93,2076.7,2092.34,P891,06/05/17,harvard_game_pigeons,s03
114,115,melioration,not_rewarded,0,0.3333,2.85,1.5,2094.34,2108.69,P891,06/05/17,harvard_game_pigeons,s03
115,116,melioration,not_rewarded,0,0.3333,1.93,0.71,2110.69,2123.33,P891,06/05/17,harvard_game_pigeons,s03
116,117,melioration,not_rewarded,0,0.3333,3.14,0.68,2125.33,2139.15,P891,06/05/17,harvard_game_pigeons,s03
117,118,melioration,rewarded,0,0.3333,2.55,1.52,2141.15,2158.22,P891,06/05/17,harvard_game_pigeons,s03
118,119,melioration,not_rewarded,0,0.3333,2.29,0.91,2160.22,2173.42,P891,06/05/17,harvard_game_pigeons,s03
119,120,melioration,not_rewarded,0,0.3333,3.72,0.66,2175.42,2189.8,P891,06/05/17,harvard_game_pigeons,s03
120,121,melioration,not_rewarded,0,0.3333,1.29,1.51,2191.8,2204.6,P891,06/05/17,harvard_game_pigeons,s03
121,122,melioration,rewarded,0,0.3333,3.97,0.72,2206.6,2224.29,P891,06/05/17,harvard_game_pigeons,s03
122,123,melioration,not_rewarded,0,0.3333,3.79,0.67,2226.29,2240.75,P891,06/05/17,harvard_game_pigeons,s03
123,124,melioration,not_rewarded,0,0.3333,4.56,0.76,2242.75,2258.07,P891,06/05/17,harvard_game_pigeons,s03
124,125,melioration,rewarded,0,0.3333,3.65,1.61,2260.07,2278.33,P891,06/05/17,harvard_game_pigeons,s03
125,126,melioration,not_rewarded,0,0.3333,3.65,2.39,2280.33,2296.37,P891,06/05/17,harvard_game_pigeons,s03
126,127,melioration,not_rewarded,0,0.3333,1.71,0.87,2298.37,2310.95,P891,06/05/17,harvard_game_pigeons,s03
127,128,melioration,rewarded,0,0.3333,3.02,0.68,2312.95,2329.65,P891,06/05/17,harvard_game_pigeons,s03
128,129,melioration,not_rewarded,0,0.3333,8.23,1.61,2331.65,2351.49,P891,06/05/17,harvard_game_pigeons,s03
129,130,melioration,not_rewarded,0,0.3333,2.44,0.88,2353.49,2366.81,P891,06/05/17,harvard_game_pigeons,s03
130,131,melioration,rewarded,0,0.3333,2.65,2.04,2368.81,2386.5,P891,06/05/17,harvard_game_pigeons,s03
131,132,melioration,not_rewarded,0,0.3333,3.48,0.74,2388.5,2402.72,P891,06/05/17,harvard_game_pigeons,s03
132,133,melioration,rewarded,0,0.3333,4.02,1.53,2404.72,2423.27,P891,06/05/17,harvard_game_pigeons,s03
133,134,melioration,rewarded,0,0.3333,3.23,0.69,2425.27,2442.19,P891,06/05/17,harvard_game_pigeons,s03
134,135,melioration,not_rewarded,0,0.3333,2.87,0.97,2444.19,2458.03,P891,06/05/17,harvard_game_pigeons,s03
135,136,melioration,not_rewarded,0,0.3333,2.58,0.99,2460.03,2473.6,P891,06/05/17,harvard_game_pigeons,s03
136,137,melioration,not_rewarded,0,0.3333,1.54,0.82,2475.6,2487.96,P891,06/05/17,harvard_game_pigeons,s03
137,138,melioration,not_rewarded,0,0.3333,4.66,1.38,2489.96,2506.0,P891,06/05/17,harvard_game_pigeons,s03
138,139,melioration,rewarded,0,0.3333,6.45,1.91,2508.0,2529.36,P891,06/05/17,harvard_game_pigeons,s03
139,140,melioration,rewarded,0,0.3333,3.03,0.98,2531.36,2548.37,P891,06/05/17,harvard_game_pigeons,s03
140,141,melioration,rewarded,0,0.3333,3.25,0.71,2550.37,2567.33,P891,06/05/17,harvard_game_pigeons,s03
141,142,melioration,not_rewarded,0,0.3333,4.6,1.6,2569.33,2585.53,P891,06/05/17,harvard_game_pigeons,s03
142,143,melioration,not_rewarded,0,0.3333,411.53,1.89,2587.53,3010.95,P891,06/05/17,harvard_game_pigeons,s03
143,144,melioration,not_rewarded,0,0.3333,2.31,3.75,3012.95,3029.01,P891,06/05/17,harvard_game_pigeons,s03
144,145,melioration,not_rewarded,0,0.3333,4.22,0.94,3031.01,3046.17,P891,06/05/17,harvard_game_pigeons,s03
145,146,melioration,not_rewarded,0,0.3333,14.57,2.68,3048.17,3075.42,P891,06/05/17,harvard_game_pigeons,s03
146,147,melioration,rewarded,0,0.3333,6.85,1.04,3077.42,3098.31,P891,06/05/17,harvard_game_pigeons,s03
147,148,melioration,not_rewarded,0,0.3333,3.05,15.48,3100.31,3128.84,P891,06/05/17,harvard_game_pigeons,s03
148,149,melioration,rewarded,0,0.3333,2.6,1.58,3130.84,3148.02,P891,06/05/17,harvard_game_pigeons,s03
149,150,melioration,rewarded,0,0.3333,3.01,0.98,3150.02,3167.01,P891,06/05/17,harvard_game_pigeons,s03
150,151,melioration,not_rewarded,0,0.3333,2.77,1.73,3169.01,3183.51,P891,06/05/17,harvard_game_pigeons,s03
151,152,melioration,rewarded,0,0.3333,3.62,0.69,3185.51,3202.82,P891,06/05/17,harvard_game_pigeons,s03
152,153,melioration,not_rewarded,0,0.3333,3.79,0.8,3204.82,3219.41,P891,06/05/17,harvard_game_pigeons,s03
153,154,melioration,rewarded,0,0.3333,3.19,0.69,3221.41,3238.29,P891,06/05/17,harvard_game_pigeons,s03
154,155,melioration,not_rewarded,0,0.3333,3.92,1.89,3240.29,3256.1,P891,06/05/17,harvard_game_pigeons,s03
155,156,melioration,not_rewarded,0,0.3333,3.71,1.21,3258.1,3273.02,P891,06/05/17,harvard_game_pigeons,s03
156,157,melioration,not_rewarded,0,0.3333,2.32,1.57,3275.02,3288.91,P891,06/05/17,harvard_game_pigeons,s03
157,158,melioration,not_rewarded,0,0.3333,2.99,0.63,3290.91,3304.53,P891,06/05/17,harvard_game_pigeons,s03
158,159,melioration,not_rewarded,0,0.3333,4.25,0.71,3306.53,3321.49,P891,06/05/17,harvard_game_pigeons,s03
159,160,melioration,not_rewarded,0,0.3333,2.33,1.44,3323.49,3337.26,P891,06/05/17,harvard_game_pigeons,s03
160,161,melioration,rewarded,0,0.3333,1.56,2.0,3339.26,3355.82,P891,06/05/17,harvard_game_pigeons,s03
161,162,melioration,not_rewarded,0,0.3333,3.56,1.93,3357.82,3373.31,P891,06/05/17,harvard_game_pigeons,s03
162,163,melioration,rewarded,0,0.3333,0.84,1.8,3375.31,3390.95,P891,06/05/17,harvard_game_pigeons,s03
163,164,melioration,rewarded,0,0.3333,5.08,2.98,3392.95,3414.01,P891,06/05/17,harvard_game_pigeons,s03
164,165,melioration,rewarded,0,0.3333,2.76,2.24,3416.01,3434.01,P891,06/05/17,harvard_game_pigeons,s03
165,166,melioration,not_rewarded,0,0.3333,1.71,1.38,3436.01,3449.1,P891,06/05/17,harvard_game_pigeons,s03
166,167,melioration,rewarded,0,0.3333,0.88,0.67,3451.1,3465.65,P891,06/05/17,harvard_game_pigeons,s03
167,168,melioration,not_rewarded,0,0.3333,1.06,2.22,3467.65,3480.93,P891,06/05/17,harvard_game_pigeons,s03
168,169,melioration,rewarded,0,0.3333,1.13,2.0,3482.93,3499.06,P891,06/05/17,harvard_game_pigeons,s03
169,170,melioration,not_rewarded,0,0.3333,1.32,2.75,3501.06,3515.13,P891,06/05/17,harvard_game_pigeons,s03
170,171,melioration,not_rewarded,0,0.3333,2.08,1.56,3517.13,3530.77,P891,06/05/17,harvard_game_pigeons,s03
171,172,melioration,not_rewarded,0,0.3333,0.83,1.24,3532.77,3544.84,P891,06/05/17,harvard_game_pigeons,s03
172,173,melioration,rewarded,0,0.3333,3.16,0.86,3546.84,3563.86,P891,06/05/17,harvard_game_pigeons,s03
173,174,melioration,not_rewarded,0,0.3333,2.24,0.74,3565.86,3578.84,P891,06/05/17,harvard_game_pigeons,s03
174,175,melioration,rewarded,0,0.3333,2.8,0.67,3580.84,3597.31,P891,06/05/17,harvard_game_pigeons,s03
175,,,,,,,,,,P891,06/05/17,harvard_game_pigeons,s03
0,001,melioration,rewarded,3,0.5,220.84,1.34,0.0,235.18,P168,06/06/17,harvard_game_pigeons,s04
1,002,melioration,not_rewarded,2,0.4444,1.71,2.04,237.18,250.93,P168,06/06/17,harvard_game_pigeons,s04
2,003,melioration,rewarded,1,0.3889,0.61,0.75,252.93,267.29,P168,06/06/17,harvard_game_pigeons,s04
3,004,melioration,rewarded,0,0.3333,1.03,1.21,269.29,284.53,P168,06/06/17,harvard_game_pigeons,s04
4,005,melioration,not_rewarded,0,0.3333,0.81,0.64,286.53,297.98,P168,06/06/17,harvard_game_pigeons,s04
5,006,melioration,not_rewarded,0,0.3333,0.66,0.72,299.98,311.36,P168,06/06/17,harvard_game_pigeons,s04
6,007,melioration,not_rewarded,0,0.3333,0.85,0.77,313.36,324.98,P168,06/06/17,harvard_game_pigeons,s04
7,008,melioration,rewarded,0,0.3333,1.71,1.65,326.98,343.34,P168,06/06/17,harvard_game_pigeons,s04
8,009,melioration,not_rewarded,0,0.3333,1.48,1.48,345.34,358.3,P168,06/06/17,harvard_game_pigeons,s04
9,010,melioration,rewarded,0,0.3333,2.9,0.89,360.3,377.09,P168,06/06/17,harvard_game_pigeons,s04
10,011,melioration,rewarded,0,0.3333,1.17,0.98,379.09,394.24,P168,06/06/17,harvard_game_pigeons,s04
11,012,melioration,rewarded,0,0.3333,3.08,1.79,396.24,414.11,P168,06/06/17,harvard_game_pigeons,s04
12,013,melioration,not_rewarded,0,0.3333,0.97,1.35,416.11,428.43,P168,06/06/17,harvard_game_pigeons,s04
13,014,melioration,rewarded,0,0.3333,0.95,0.92,430.43,445.3,P168,06/06/17,harvard_game_pigeons,s04
14,015,melioration,not_rewarded,0,0.3333,1.63,1.07,447.3,460.0,P168,06/06/17,harvard_game_pigeons,s04
15,016,melioration,rewarded,0,0.3333,149.21,7.14,462.0,631.35,P168,06/06/17,harvard_game_pigeons,s04
16,017,melioration,not_rewarded,0,0.3333,3.42,2.75,633.35,649.52,P168,06/06/17,harvard_game_pigeons,s04
17,018,melioration,rewarded,0,0.3333,116.13,2.54,651.52,783.19,P168,06/06/17,harvard_game_pigeons,s04
18,019,melioration,rewarded,0,0.3333,3.11,1.42,785.19,802.72,P168,06/06/17,harvard_game_pigeons,s04
19,020,melioration,not_rewarded,0,0.3333,0.78,1.49,804.72,816.99,P168,06/06/17,harvard_game_pigeons,s04
20,021,melioration,not_rewarded,0,0.3333,2.62,1.21,818.99,832.82,P168,06/06/17,harvard_game_pigeons,s04
21,022,melioration,not_rewarded,0,0.3333,1.94,0.73,834.82,847.49,P168,06/06/17,harvard_game_pigeons,s04
22,023,melioration,not_rewarded,0,0.3333,1.26,0.68,849.49,861.43,P168,06/06/17,harvard_game_pigeons,s04
23,024,melioration,not_rewarded,0,0.3333,5.16,0.76,863.43,879.35,P168,06/06/17,harvard_game_pigeons,s04
24,025,melioration,not_rewarded,0,0.3333,1.23,0.81,881.35,893.39,P168,06/06/17,harvard_game_pigeons,s04
25,026,melioration,rewarded,0,0.3333,5.48,0.81,895.39,914.68,P168,06/06/17,harvard_game_pigeons,s04
26,027,melioration,not_rewarded,0,0.3333,2.33,0.76,916.68,929.77,P168,06/06/17,harvard_game_pigeons,s04
27,028,melioration,rewarded,0,0.3333,1.14,1.31,931.77,947.22,P168,06/06/17,harvard_game_pigeons,s04
28,029,melioration,rewarded,0,0.3333,1.12,0.84,949.22,964.18,P168,06/06/17,harvard_game_pigeons,s04
29,030,melioration,rewarded,0,0.3333,2.08,1.94,966.18,983.2,P168,06/06/17,harvard_game_pigeons,s04
30,031,melioration,not_rewarded,0,0.3333,1.55,1.45,985.2,998.2,P168,06/06/17,harvard_game_pigeons,s04
31,032,melioration,rewarded,0,0.3333,1.21,1.1,1000.2,1015.51,P168,06/06/17,harvard_game_pigeons,s04
32,033,melioration,rewarded,0,0.3333,0.99,1.24,1017.51,1032.74,P168,06/06/17,harvard_game_pigeons,s04
33,034,melioration,rewarded,0,0.3333,1.76,1.32,1034.74,1050.82,P168,06/06/17,harvard_game_pigeons,s04
34,035,melioration,not_rewarded,0,0.3333,0.9,1.21,1052.82,1064.93,P168,06/06/17,harvard_game_pigeons,s04
35,036,melioration,rewarded,0,0.3333,0.74,1.06,1066.93,1081.73,P168,06/06/17,harvard_game_pigeons,s04
36,037,melioration,rewarded,0,0.3333,0.82,0.59,1083.73,1098.14,P168,06/06/17,harvard_game_pigeons,s04
37,038,melioration,not_rewarded,0,0.3333,1.14,0.77,1100.14,1112.05,P168,06/06/17,harvard_game_pigeons,s04
38,039,melioration,not_rewarded,0,0.3333,1.33,1.5,1114.05,1126.88,P168,06/06/17,harvard_game_pigeons,s04
39,040,melioration,rewarded,0,0.3333,1.15,1.25,1128.88,1144.28,P168,06/06/17,harvard_game_pigeons,s04
40,041,melioration,rewarded,0,0.3333,1.58,0.62,1146.28,1161.48,P168,06/06/17,harvard_game_pigeons,s04
41,042,melioration,not_rewarded,0,0.3333,0.68,2.73,1163.48,1176.89,P168,06/06/17,harvard_game_pigeons,s04
42,043,melioration,rewarded,0,0.3333,1.01,1.45,1178.89,1194.35,P168,06/06/17,harvard_game_pigeons,s04
43,044,melioration,rewarded,0,0.3333,0.5,3.27,1196.35,1213.12,P168,06/06/17,harvard_game_pigeons,s04
44,045,melioration,not_rewarded,0,0.3333,0.61,1.95,1215.12,1227.68,P168,06/06/17,harvard_game_pigeons,s04
45,046,melioration,not_rewarded,0,0.3333,0.79,0.66,1229.68,1241.13,P168,06/06/17,harvard_game_pigeons,s04
46,047,melioration,not_rewarded,0,0.3333,2.28,1.19,1243.13,1256.6,P168,06/06/17,harvard_game_pigeons,s04
47,048,melioration,not_rewarded,0,0.3333,1.98,1.99,1258.6,1272.57,P168,06/06/17,harvard_game_pigeons,s04
48,049,melioration,not_rewarded,0,0.3333,2.76,1.93,1274.57,1289.26,P168,06/06/17,harvard_game_pigeons,s04
49,050,melioration,not_rewarded,0,0.3333,1.94,0.67,1291.26,1303.87,P168,06/06/17,harvard_game_pigeons,s04
50,051,melioration,not_rewarded,0,0.3333,2.94,3.05,1305.87,1321.86,P168,06/06/17,harvard_game_pigeons,s04
51,052,melioration,rewarded,0,0.3333,20.37,1.33,1323.86,1358.56,P168,06/06/17,harvard_game_pigeons,s04
52,053,melioration,not_rewarded,0,0.3333,2.25,1.93,1360.56,1374.74,P168,06/06/17,harvard_game_pigeons,s04
53,054,melioration,not_rewarded,0,0.3333,2.13,1.92,1376.74,1390.79,P168,06/06/17,harvard_game_pigeons,s04
54,055,melioration,not_rewarded,0,0.3333,2.14,1.2,1392.79,1406.13,P168,06/06/17,harvard_game_pigeons,s04
55,056,melioration,not_rewarded,0,0.3333,4.16,0.87,1408.13,1423.16,P168,06/06/17,harvard_game_pigeons,s04
56,057,melioration,not_rewarded,0,0.3333,780.99,8.78,1425.16,2224.93,P168,06/06/17,harvard_game_pigeons,s04
57,058,melioration,rewarded,0,0.3333,7.93,0.91,2226.93,2248.77,P168,06/06/17,harvard_game_pigeons,s04
58,059,melioration,not_rewarded,0,0.3333,5.41,3.37,2250.77,2269.55,P168,06/06/17,harvard_game_pigeons,s04
59,060,melioration,not_rewarded,0,0.3333,3.2,1.1,2271.55,2285.85,P168,06/06/17,harvard_game_pigeons,s04
60,061,melioration,not_rewarded,0,0.3333,5.68,0.92,2287.85,2304.45,P168,06/06/17,harvard_game_pigeons,s04
61,062,melioration,rewarded,0,0.3333,2.43,1.04,2306.45,2322.92,P168,06/06/17,harvard_game_pigeons,s04
62,063,melioration,not_rewarded,0,0.3333,0.57,0.68,2324.92,2336.17,P168,06/06/17,harvard_game_pigeons,s04
63,064,melioration,not_rewarded,0,0.3333,1.35,1.49,2338.17,2351.01,P168,06/06/17,harvard_game_pigeons,s04
64,065,melioration,rewarded,0,0.3333,1.19,1.74,2353.01,2368.94,P168,06/06/17,harvard_game_pigeons,s04
65,066,melioration,not_rewarded,0,0.3333,1.09,0.63,2370.94,2382.66,P168,06/06/17,harvard_game_pigeons,s04
66,067,melioration,not_rewarded,0,0.3333,1.35,1.07,2384.66,2397.08,P168,06/06/17,harvard_game_pigeons,s04
67,068,melioration,not_rewarded,0,0.3333,0.59,1.14,2399.08,2410.81,P168,06/06/17,harvard_game_pigeons,s04
68,069,melioration,not_rewarded,0,0.3333,1.33,1.04,2412.81,2425.18,P168,06/06/17,harvard_game_pigeons,s04
69,070,melioration,rewarded,0,0.3333,8.62,0.82,2427.18,2449.62,P168,06/06/17,harvard_game_pigeons,s04
70,071,melioration,rewarded,0,0.3333,0.76,0.77,2451.62,2466.15,P168,06/06/17,harvard_game_pigeons,s04
71,072,melioration,rewarded,0,0.3333,1.5,2.65,2468.15,2485.3,P168,06/06/17,harvard_game_pigeons,s04
72,073,melioration,rewarded,0,0.3333,0.74,1.18,2487.3,2502.22,P168,06/06/17,harvard_game_pigeons,s04
73,074,melioration,rewarded,0,0.3333,0.65,1.64,2504.22,2519.51,P168,06/06/17,harvard_game_pigeons,s04
74,075,melioration,rewarded,0,0.3333,1.16,1.76,2521.51,2537.43,P168,06/06/17,harvard_game_pigeons,s04
75,076,melioration,not_rewarded,0,0.3333,0.66,1.79,2539.43,2551.88,P168,06/06/17,harvard_game_pigeons,s04
76,077,melioration,rewarded,0,0.3333,2.45,0.91,2553.88,2570.24,P168,06/06/17,harvard_game_pigeons,s04
77,078,melioration,not_rewarded,0,0.3333,1.43,2.84,2572.24,2586.51,P168,06/06/17,harvard_game_pigeons,s04
78,079,melioration,rewarded,0,0.3333,0.98,0.74,2588.51,2603.23,P168,06/06/17,harvard_game_pigeons,s04
79,080,melioration,rewarded,0,0.3333,0.95,0.72,2605.23,2619.9,P168,06/06/17,harvard_game_pigeons,s04
80,081,melioration,rewarded,0,0.3333,0.97,1.22,2621.9,2637.09,P168,06/06/17,harvard_game_pigeons,s04
81,082,melioration,not_rewarded,0,0.3333,5.4,1.18,2639.09,2655.67,P168,06/06/17,harvard_game_pigeons,s04
82,083,melioration,not_rewarded,0,0.3333,0.79,0.77,2657.67,2669.23,P168,06/06/17,harvard_game_pigeons,s04
83,084,melioration,not_rewarded,0,0.3333,1.89,1.74,2671.23,2684.86,P168,06/06/17,harvard_game_pigeons,s04
84,085,melioration,not_rewarded,0,0.3333,1.39,2.77,2686.86,2701.02,P168,06/06/17,harvard_game_pigeons,s04
85,086,melioration,rewarded,0,0.3333,3.25,1.49,2703.02,2720.76,P168,06/06/17,harvard_game_pigeons,s04
86,087,melioration,rewarded,0,0.3333,3.19,1.76,2722.76,2740.71,P168,06/06/17,harvard_game_pigeons,s04
87,088,melioration,not_rewarded,0,0.3333,0.51,0.77,2742.71,2753.99,P168,06/06/17,harvard_game_pigeons,s04
88,089,melioration,not_rewarded,0,0.3333,1.38,0.79,2755.99,2768.16,P168,06/06/17,harvard_game_pigeons,s04
89,090,melioration,not_rewarded,0,0.3333,0.64,1.52,2770.16,2782.32,P168,06/06/17,harvard_game_pigeons,s04
90,091,melioration,not_rewarded,0,0.3333,1.99,1.26,2784.32,2797.57,P168,06/06/17,harvard_game_pigeons,s04
91,092,melioration,not_rewarded,0,0.3333,1.66,1.54,2799.57,2812.77,P168,06/06/17,harvard_game_pigeons,s04
92,093,melioration,not_rewarded,0,0.3333,2.79,2.04,2814.77,2829.6,P168,06/06/17,harvard_game_pigeons,s04
93,094,melioration,not_rewarded,0,0.3333,2.14,1.58,2831.6,2845.32,P168,06/06/17,harvard_game_pigeons,s04
94,095,melioration,not_rewarded,0,0.3333,1.22,2.01,2847.32,2860.55,P168,06/06/17,harvard_game_pigeons,s04
95,096,melioration,not_rewarded,0,0.3333,0.7,0.89,2862.55,2874.14,P168,06/06/17,harvard_game_pigeons,s04
96,097,melioration,not_rewarded,0,0.3333,1.31,0.93,2876.14,2888.38,P168,06/06/17,harvard_game_pigeons,s04
97,098,melioration,not_rewarded,0,0.3333,2.02,0.77,2890.38,2903.17,P168,06/06/17,harvard_game_pigeons,s04
98,099,melioration,not_rewarded,0,0.3333,2.77,1.49,2905.17,2919.43,P168,06/06/17,harvard_game_pigeons,s04
99,100,melioration,rewarded,0,0.3333,16.7,1.18,2921.43,2952.31,P168,06/06/17,harvard_game_pigeons,s04
100,101,melioration,not_rewarded,0,0.3333,1.27,1.09,2954.31,2966.67,P168,06/06/17,harvard_game_pigeons,s04
101,102,melioration,rewarded,0,0.3333,1.71,1.79,2968.67,2985.17,P168,06/06/17,harvard_game_pigeons,s04
